,year,month,type,city,average_price,category_vol
8687,2016,July,conventional,Miami/Ft. Lauderdale,1.24,wholesale
8688,2016,July,organic,Miami/Ft. Lauderdale,1.33,small
8691,2016,July,conventional,Nashville,1.07,large
8692,2016,July,organic,Nashville,1.2,small
8693,2016,July,conventional,New Orleans/Mobile,1.09,large
8694,2016,July,organic,New Orleans/Mobile,1.34,small
8695,2016,July,conventional,New York,1.64,wholesale
8696,2016,July,organic,New York,2.4,medium
8699,2016,July,conventional,Northern New England,1.37,wholesale
8700,2016,July,organic,Northern New England,1.47,medium
8701,2016,July,conventional,Orlando,1.17,large
8702,2016,July,organic,Orlando,1.9,small
8703,2016,July,conventional,Philadelphia,1.52,wholesale
8704,2016,July,organic,Philadelphia,2.16,medium
8705,2016,July,conventional,Phoenix/Tucson,0.92,wholesale
8706,2016,July,organic,Phoenix/Tucson,1.77,medium
8707,2016,July,conventional,Pittsburgh,1.25,large
8708,2016,July,organic,Pittsburgh,1.44,small
8709,2016,July,conventional,Plains,1.15,wholesale
8710,2016,July,organic,Plains,1.76,medium
8711,2016,July,conventional,Portland,0.93,wholesale
8712,2016,July,organic,Portland,1.86,medium
8713,2016,July,conventional,Raleigh/Greensboro,1.28,large
8714,2016,July,organic,Raleigh/Greensboro,1.76,medium
8715,2016,July,conventional,Richmond/Norfolk,1.06,large
8716,2016,July,organic,Richmond/Norfolk,1.5,small
8717,2016,July,conventional,Roanoke,1.04,large
8718,2016,July,organic,Roanoke,1.49,small
8719,2016,July,conventional,Sacramento,1.31,wholesale
8720,2016,July,organic,Sacramento,2.14,small
8721,2016,July,conventional,San Diego,1.12,wholesale
8722,2016,July,organic,San Diego,1.91,medium
8723,2016,July,conventional,San Francisco,1.46,wholesale
8724,2016,July,organic,San Francisco,2.3,medium
8725,2016,July,conventional,Seattle,1.03,wholesale
8726,2016,July,organic,Seattle,2.11,medium
8727,2016,July,conventional,South Carolina,1.17,large
8728,2016,July,organic,South Carolina,1.32,medium
8733,2016,July,conventional,Spokane,0.98,large
8734,2016,July,organic,Spokane,2.32,small
8735,2016,July,conventional,St. Louis,0.88,large
8736,2016,July,organic,St. Louis,2.0,small
8737,2016,July,conventional,Syracuse,1.31,medium
8738,2016,July,organic,Syracuse,1.6,small
8739,2016,July,conventional,Tampa,1.17,large
8740,2016,July,organic,Tampa,1.44,small
8745,2016,July,conventional,West Tex/New Mexico,0.95,wholesale
8746,2016,July,organic,West Tex/New Mexico,1.89,medium
8747,2016,July,conventional,Albany,1.46,large
8748,2016,July,organic,Albany,1.42,small
8749,2016,July,conventional,Atlanta,1.0,wholesale
8750,2016,July,organic,Atlanta,1.91,small
8751,2016,July,conventional,Baltimore/Washington,1.64,wholesale
8752,2016,July,organic,Baltimore/Washington,2.08,medium
8753,2016,July,conventional,Boise,0.74,medium
8754,2016,July,organic,Boise,1.92,small
8755,2016,July,conventional,Boston,1.52,wholesale
8756,2016,July,organic,Boston,1.49,small
8757,2016,July,conventional,Buffalo/Rochester,1.44,large
8758,2016,July,organic,Buffalo/Rochester,1.62,small
8759,2016,July,conventional,California,1.2,wholesale
8760,2016,July,organic,California,1.56,large
8761,2016,July,conventional,Charlotte,1.46,large
8762,2016,July,organic,Charlotte,1.62,small
8763,2016,July,conventional,Chicago,1.66,wholesale
8764,2016,July,organic,Chicago,1.93,medium
8765,2016,July,conventional,Cincinnati/Dayton,1.1,large
8766,2016,July,organic,Cincinnati/Dayton,1.65,medium
8767,2016,July,conventional,Columbus,1.15,large
8768,2016,July,organic,Columbus,1.58,small
8769,2016,July,conventional,Dallas/Ft. Worth,0.94,wholesale
8770,2016,July,organic,Dallas/Ft. Worth,0.99,medium
8771,2016,July,conventional,Denver,1.17,wholesale
8772,2016,July,organic,Denver,1.47,medium
8773,2016,July,conventional,Detroit,1.15,large
8774,2016,July,organic,Detroit,1.54,medium
8775,2016,July,conventional,Grand Rapids,1.6,large
8776,2016,July,organic,Grand Rapids,1.98,small
8777,2016,July,conventional,Great Lakes,1.32,wholesale
8778,2016,July,organic,Great Lakes,1.67,large
8779,2016,July,conventional,Harrisburg/Scranton,1.36,large
8780,2016,July,organic,Harrisburg/Scranton,1.62,small
8781,2016,July,conventional,Hartford/Springfield,1.7,large
8782,2016,July,organic,Hartford/Springfield,2.3,small
8783,2016,July,conventional,Houston,0.96,wholesale
8784,2016,July,organic,Houston,1.45,medium
8785,2016,July,conventional,Indianapolis,1.2,large
8786,2016,July,organic,Indianapolis,1.71,small
8787,2016,July,conventional,Jacksonville,1.21,large
8788,2016,July,organic,Jacksonville,2.17,small
8789,2016,July,conventional,Las Vegas,1.15,large
8790,2016,July,organic,Las Vegas,2.3,small
8791,2016,July,conventional,Los Angeles,1.01,wholesale
8792,2016,July,organic,Los Angeles,1.21,large
8793,2016,July,conventional,Louisville,1.19,large
8794,2016,July,organic,Louisville,1.8,small
8795,2016,July,conventional,Miami/Ft. Lauderdale,1.28,wholesale
8796,2016,July,organic,Miami/Ft. Lauderdale,1.19,small
8799,2016,July,conventional,Nashville,1.07,large
8800,2016,July,organic,Nashville,1.77,small
8801,2016,July,conventional,New Orleans/Mobile,1.16,large
8802,2016,July,organic,New Orleans/Mobile,1.41,small
8803,2016,July,conventional,New York,1.68,wholesale
8804,2016,July,organic,New York,2.32,medium
8807,2016,July,conventional,Northern New England,1.36,wholesale
8808,2016,July,organic,Northern New England,1.13,small
8809,2016,July,conventional,Orlando,1.22,large
8810,2016,July,organic,Orlando,1.81,small
8811,2016,July,conventional,Philadelphia,1.56,large
8812,2016,July,organic,Philadelphia,2.07,small
8813,2016,July,conventional,Phoenix/Tucson,0.94,wholesale
8814,2016,July,organic,Phoenix/Tucson,2.08,small
8815,2016,July,conventional,Pittsburgh,1.35,large
8816,2016,July,organic,Pittsburgh,1.46,small
8817,2016,July,conventional,Plains,1.22,wholesale
8818,2016,July,organic,Plains,1.63,medium
8819,2016,July,conventional,Portland,0.97,wholesale
8820,2016,July,organic,Portland,2.25,medium
8821,2016,July,conventional,Raleigh/Greensboro,1.31,large
8822,2016,July,organic,Raleigh/Greensboro,1.72,medium
8823,2016,July,conventional,Richmond/Norfolk,1.07,large
8824,2016,July,organic,Richmond/Norfolk,1.44,small
8825,2016,July,conventional,Roanoke,1.04,large
8826,2016,July,organic,Roanoke,1.51,small
8827,2016,July,conventional,Sacramento,1.42,wholesale
8828,2016,July,organic,Sacramento,2.15,small
8829,2016,July,conventional,San Diego,1.18,wholesale
8830,2016,July,organic,San Diego,1.69,medium
8831,2016,July,conventional,San Francisco,1.54,wholesale
8832,2016,July,organic,San Francisco,2.37,medium
8833,2016,July,conventional,Seattle,1.1,wholesale
8834,2016,July,organic,Seattle,1.95,medium
8835,2016,July,conventional,South Carolina,1.18,large
8836,2016,July,organic,South Carolina,1.58,small
8841,2016,July,conventional,Spokane,1.08,medium
8842,2016,July,organic,Spokane,2.16,small
8843,2016,July,conventional,St. Louis,0.94,large
8844,2016,July,organic,St. Louis,1.69,small
8845,2016,July,conventional,Syracuse,1.5,medium
8846,2016,July,organic,Syracuse,1.45,small
8847,2016,July,conventional,Tampa,1.22,large
8848,2016,July,organic,Tampa,1.2,small
8853,2016,July,conventional,West Tex/New Mexico,1.03,wholesale
8854,2016,July,organic,West Tex/New Mexico,1.99,medium
8855,2016,July,conventional,Albany,1.61,large
8856,2016,July,organic,Albany,1.43,small
8857,2016,July,conventional,Atlanta,0.98,wholesale
8858,2016,July,organic,Atlanta,1.62,medium
8859,2016,July,conventional,Baltimore/Washington,1.65,wholesale
8860,2016,July,organic,Baltimore/Washington,2.02,medium
8861,2016,July,conventional,Boise,0.78,medium
8862,2016,July,organic,Boise,1.42,small
8863,2016,July,conventional,Boston,1.61,wholesale
8864,2016,July,organic,Boston,1.14,small
8865,2016,July,conventional,Buffalo/Rochester,1.45,large
8866,2016,July,organic,Buffalo/Rochester,1.55,small
8867,2016,July,conventional,California,1.22,wholesale
8868,2016,July,organic,California,1.56,large
8869,2016,July,conventional,Charlotte,1.48,large
8870,2016,July,organic,Charlotte,1.64,small
8871,2016,July,conventional,Chicago,1.68,wholesale
8872,2016,July,organic,Chicago,2.11,medium
8873,2016,July,conventional,Cincinnati/Dayton,1.07,large
8874,2016,July,organic,Cincinnati/Dayton,1.51,medium
8875,2016,July,conventional,Columbus,1.21,large
8876,2016,July,organic,Columbus,1.4,small
8877,2016,July,conventional,Dallas/Ft. Worth,0.88,wholesale
8878,2016,July,organic,Dallas/Ft. Worth,1.03,medium
8879,2016,July,conventional,Denver,1.15,wholesale
8880,2016,July,organic,Denver,1.79,medium
8881,2016,July,conventional,Detroit,1.16,large
8882,2016,July,organic,Detroit,1.35,medium
8883,2016,July,conventional,Grand Rapids,1.6,large
8884,2016,July,organic,Grand Rapids,1.86,small
8885,2016,July,conventional,Great Lakes,1.34,wholesale
8886,2016,July,organic,Great Lakes,1.66,large
8887,2016,July,conventional,Harrisburg/Scranton,1.37,large
8888,2016,July,organic,Harrisburg/Scranton,1.68,small
8889,2016,July,conventional,Hartford/Springfield,1.72,large
8890,2016,July,organic,Hartford/Springfield,2.19,small
8891,2016,July,conventional,Houston,0.98,wholesale
8892,2016,July,organic,Houston,1.45,medium
8893,2016,July,conventional,Indianapolis,1.27,large
8894,2016,July,organic,Indianapolis,1.8,small
8895,2016,July,conventional,Jacksonville,1.23,large
8896,2016,July,organic,Jacksonville,1.92,small
8897,2016,July,conventional,Las Vegas,1.17,large
8898,2016,July,organic,Las Vegas,2.27,small
8899,2016,July,conventional,Los Angeles,1.06,wholesale
8900,2016,July,organic,Los Angeles,1.21,large
8901,2016,July,conventional,Louisville,1.24,medium
8902,2016,July,organic,Louisville,1.3,small
8903,2016,July,conventional,Miami/Ft. Lauderdale,1.3,wholesale
8904,2016,July,organic,Miami/Ft. Lauderdale,1.22,small
8907,2016,July,conventional,Nashville,1.1,large
8908,2016,July,organic,Nashville,1.11,medium
8909,2016,July,conventional,New Orleans/Mobile,1.2,large
8910,2016,July,organic,New Orleans/Mobile,1.41,small
8911,2016,July,conventional,New York,1.7,wholesale
8912,2016,July,organic,New York,2.41,medium
8915,2016,July,conventional,Northern New England,1.49,wholesale
8916,2016,July,organic,Northern New England,1.1,small
8917,2016,July,conventional,Orlando,1.24,large
8918,2016,July,organic,Orlando,1.84,small
8919,2016,July,conventional,Philadelphia,1.57,large
8920,2016,July,organic,Philadelphia,2.2,small
8921,2016,July,conventional,Phoenix/Tucson,1.0,wholesale
8922,2016,July,organic,Phoenix/Tucson,2.19,small
8923,2016,July,conventional,Pittsburgh,1.42,large
8924,2016,July,organic,Pittsburgh,1.49,small
8925,2016,July,conventional,Plains,1.25,wholesale
8926,2016,July,organic,Plains,1.72,medium
8927,2016,July,conventional,Portland,1.02,wholesale
8928,2016,July,organic,Portland,1.64,medium
8929,2016,July,conventional,Raleigh/Greensboro,1.33,large
8930,2016,July,organic,Raleigh/Greensboro,1.68,medium
8931,2016,July,conventional,Richmond/Norfolk,1.17,large
8932,2016,July,organic,Richmond/Norfolk,1.39,small
8933,2016,July,conventional,Roanoke,1.07,large
8934,2016,July,organic,Roanoke,1.2,small
8935,2016,July,conventional,Sacramento,1.4,wholesale
8936,2016,July,organic,Sacramento,2.19,small
8937,2016,July,conventional,San Diego,1.16,wholesale
8938,2016,July,organic,San Diego,1.97,medium
8939,2016,July,conventional,San Francisco,1.52,wholesale
8940,2016,July,organic,San Francisco,2.29,medium
8941,2016,July,conventional,Seattle,1.12,wholesale
8942,2016,July,organic,Seattle,1.34,medium
8943,2016,July,conventional,South Carolina,1.18,large
8944,2016,July,organic,South Carolina,1.58,medium
8949,2016,July,conventional,Spokane,1.14,medium
8950,2016,July,organic,Spokane,1.31,small
8951,2016,July,conventional,St. Louis,1.03,large
8952,2016,July,organic,St. Louis,1.57,small
8953,2016,July,conventional,Syracuse,1.6,medium
8954,2016,July,organic,Syracuse,1.41,small
8955,2016,July,conventional,Tampa,1.25,large
8956,2016,July,organic,Tampa,1.24,small
8961,2016,July,conventional,West Tex/New Mexico,1.06,wholesale
8962,2016,July,organic,West Tex/New Mexico,1.84,medium
8963,2016,August,conventional,Albany,1.48,large
8964,2016,August,organic,Albany,1.67,small
8965,2016,August,conventional,Atlanta,1.04,wholesale
8966,2016,August,organic,Atlanta,1.06,medium
8967,2016,August,conventional,Baltimore/Washington,1.52,wholesale
8968,2016,August,organic,Baltimore/Washington,1.87,medium
8969,2016,August,conventional,Boise,0.76,medium
8970,2016,August,organic,Boise,1.26,small
8971,2016,August,conventional,Boston,1.48,wholesale
8972,2016,August,organic,Boston,1.31,small
8973,2016,August,conventional,Buffalo/Rochester,1.5,large
8974,2016,August,organic,Buffalo/Rochester,1.52,small
8975,2016,August,conventional,California,1.17,wholesale
8976,2016,August,organic,California,1.48,large
8977,2016,August,conventional,Charlotte,1.43,large
8978,2016,August,organic,Charlotte,1.65,small
8979,2016,August,conventional,Chicago,1.68,wholesale
8980,2016,August,organic,Chicago,2.13,medium
8981,2016,August,conventional,Cincinnati/Dayton,1.03,large
8982,2016,August,organic,Cincinnati/Dayton,1.09,medium
8983,2016,August,conventional,Columbus,1.18,large
8984,2016,August,organic,Columbus,1.47,small
8985,2016,August,conventional,Dallas/Ft. Worth,0.83,wholesale
8986,2016,August,organic,Dallas/Ft. Worth,1.12,medium
8987,2016,August,conventional,Denver,1.14,wholesale
8988,2016,August,organic,Denver,1.52,medium
8989,2016,August,conventional,Detroit,1.13,large
8990,2016,August,organic,Detroit,1.33,medium
8991,2016,August,conventional,Grand Rapids,1.59,large
8992,2016,August,organic,Grand Rapids,2.03,small
8993,2016,August,conventional,Great Lakes,1.33,wholesale
8994,2016,August,organic,Great Lakes,1.57,large
8995,2016,August,conventional,Harrisburg/Scranton,1.24,large
8996,2016,August,organic,Harrisburg/Scranton,1.72,small
8997,2016,August,conventional,Hartford/Springfield,1.5,large
8998,2016,August,organic,Hartford/Springfield,2.36,small
8999,2016,August,conventional,Houston,0.92,wholesale
9000,2016,August,organic,Houston,1.36,medium
9001,2016,August,conventional,Indianapolis,1.33,large
9002,2016,August,organic,Indianapolis,1.7,small
9003,2016,August,conventional,Jacksonville,1.23,large
9004,2016,August,organic,Jacksonville,2.01,small
9005,2016,August,conventional,Las Vegas,1.11,large
9006,2016,August,organic,Las Vegas,2.16,small
9007,2016,August,conventional,Los Angeles,1.0,wholesale
9008,2016,August,organic,Los Angeles,1.14,large
9009,2016,August,conventional,Louisville,1.3,medium
9010,2016,August,organic,Louisville,1.32,small
9011,2016,August,conventional,Miami/Ft. Lauderdale,1.25,wholesale
9012,2016,August,organic,Miami/Ft. Lauderdale,1.33,small
9015,2016,August,conventional,Nashville,1.12,large
9016,2016,August,organic,Nashville,1.19,medium
9017,2016,August,conventional,New Orleans/Mobile,1.13,large
9018,2016,August,organic,New Orleans/Mobile,1.55,small
9019,2016,August,conventional,New York,1.54,wholesale
9020,2016,August,organic,New York,2.37,medium
9023,2016,August,conventional,Northern New England,1.41,wholesale
9024,2016,August,organic,Northern New England,1.28,small
9025,2016,August,conventional,Orlando,1.23,large
9026,2016,August,organic,Orlando,1.9,small
9027,2016,August,conventional,Philadelphia,1.45,wholesale
9028,2016,August,organic,Philadelphia,2.04,small
9029,2016,August,conventional,Phoenix/Tucson,0.64,wholesale
9030,2016,August,organic,Phoenix/Tucson,2.13,small
9031,2016,August,conventional,Pittsburgh,1.37,large
9032,2016,August,organic,Pittsburgh,1.54,small
9033,2016,August,conventional,Plains,1.17,wholesale
9034,2016,August,organic,Plains,1.81,medium
9035,2016,August,conventional,Portland,0.96,wholesale
9036,2016,August,organic,Portland,1.58,medium
9037,2016,August,conventional,Raleigh/Greensboro,1.31,large
9038,2016,August,organic,Raleigh/Greensboro,1.65,medium
9039,2016,August,conventional,Richmond/Norfolk,1.1,large
9040,2016,August,organic,Richmond/Norfolk,1.33,small
9041,2016,August,conventional,Roanoke,1.04,large
9042,2016,August,organic,Roanoke,1.19,small
9043,2016,August,conventional,Sacramento,1.37,wholesale
9044,2016,August,organic,Sacramento,2.2,small
9045,2016,August,conventional,San Diego,1.14,wholesale
9046,2016,August,organic,San Diego,1.48,medium
9047,2016,August,conventional,San Francisco,1.49,wholesale
9048,2016,August,organic,San Francisco,2.33,medium
9049,2016,August,conventional,Seattle,1.11,wholesale
9050,2016,August,organic,Seattle,1.81,medium
9051,2016,August,conventional,South Carolina,1.17,large
9052,2016,August,organic,South Carolina,1.42,medium
9057,2016,August,conventional,Spokane,1.16,medium
9058,2016,August,organic,Spokane,1.64,small
9059,2016,August,conventional,St. Louis,0.85,large
9060,2016,August,organic,St. Louis,1.77,small
9061,2016,August,conventional,Syracuse,1.53,medium
9062,2016,August,organic,Syracuse,1.54,small
9063,2016,August,conventional,Tampa,1.21,large
9064,2016,August,organic,Tampa,1.35,small
